State,County,Latitude,Longitude
WISCONSIN,ROCK,42.6654418,-89.081772
WISCONSIN,KENOSHA,42.5846773,-87.8212263
WISCONSIN,MILWAUKEE,43.0349931,-87.922497
WISCONSIN,OZAUKEE,43.3569041,-87.9579748
WISCONSIN,RACINE,42.7260523,-87.7825242
WISCONSIN,WALWORTH,42.6711513,-88.5467715
WISCONSIN,WASHINGTON,43.3734986,-88.2370888
WISCONSIN,WAUKESHA,43.0622536,-88.3123889
WISCONSIN,CRAWFORD,43.2271639,-90.8938474
WISCONSIN,GRANT,42.8855277,-90.6991696
WISCONSIN,IOWA,42.9732457,-90.1334393
WISCONSIN,LAFAYETTE,42.6632391,-90.1317754
WISCONSIN,RICHLAND,43.3662526,-90.4557081
WISCONSIN,SAUK,43.4401728,-89.9653841
WISCONSIN,VERNON,43.5811229,-90.8231247
WISCONSIN,BUFFALO,44.4073658,-91.7547858
WISCONSIN,DUNN,44.9333564,-91.8994409
WISCONSIN,EAU CLAIRE,44.811349,-91.4984941
WISCONSIN,JACKSON,44.3016847,-90.8085198
WISCONSIN,LA CROSSE,43.8122836,-91.2514355
WISCONSIN,MONROE,43.9416755,-90.6397264
WISCONSIN,PEPIN,44.6351571,-92.0101928
WISCONSIN,PIERCE,44.7186568,-92.3786114
WISCONSIN,ST CROIX,45.0312388,-92.4679305
WISCONSIN,TREMPEALEAU,44.2782406,-91.3828806
WYOMING,BIG HORN,44.4952545,-108.0024782
WYOMING,FREMONT,43.0293336,-108.5772551
WYOMING,HOT SPRINGS,43.7008749,-108.409568
WYOMING,PARK,44.6076072,-109.5678484
WYOMING,WASHAKIE,43.9308684,-107.6704088
WYOMING,ALBANY,41.6684047,-105.6812633
WYOMING,CARBON,41.7423474,-106.8625645
WYOMING,NATRONA,42.9487008,-106.8465639
WYOMING,CONVERSE,43.0202459,-105.5046207
WYOMING,GOSHEN,42.0657096,-104.3541422
WYOMING,LARAMIE,41.311367,-105.591101
WYOMING,NIOBRARA,43.0087581,-104.4565524
WYOMING,PLATTE,42.0923141,-104.9870991
WYOMING,LINCOLN,42.1765551,-110.7208048
