Program,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,CATTLE
SURVEY,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,CLEBURNE,23,13500.00
SURVEY,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,FULTON,49,20000.00
SURVEY,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,IZARD,65,18300.00
SURVEY,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,MARION,89,19000.00
SURVEY,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,SEARCY,129,19200.00
SURVEY,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,SHARP,135,15500.00
SURVEY,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,STONE,137,15700.00
SURVEY,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,VAN BUREN,141,0.00
SURVEY,COUNTY,ARKANSAS,5,NORTHEAST,30,CLAY,21,3300.00
SURVEY,COUNTY,ARKANSAS,5,NORTHEAST,30,CRAIGHEAD,31,2800.00
SURVEY,COUNTY,ARKANSAS,5,NORTHEAST,30,GREENE,55,4500.00
SURVEY,COUNTY,ARKANSAS,5,NORTHEAST,30,INDEPENDENCE,63,23000.00
SURVEY,COUNTY,ARKANSAS,5,NORTHEAST,30,JACKSON,67,2400.00
SURVEY,COUNTY,ARKANSAS,5,NORTHEAST,30,LAWRENCE,75,9500.00
SURVEY,COUNTY,ARKANSAS,5,NORTHEAST,30,MISSISSIPPI,93,200.00
SURVEY,COUNTY,ARKANSAS,5,NORTHEAST,30,POINSETT,111,1500.00
SURVEY,COUNTY,ARKANSAS,5,NORTHEAST,30,RANDOLPH,121,17700.00
SURVEY,COUNTY,ARKANSAS,5,NORTHEAST,30,WHITE,145,25500.00
SURVEY,COUNTY,ARKANSAS,5,NORTHWEST,10,BENTON,7,49000.00
SURVEY,COUNTY,ARKANSAS,5,NORTHWEST,10,BOONE,9,0.00
SURVEY,COUNTY,ARKANSAS,5,NORTHWEST,10,CARROLL,15,42000.00
SURVEY,COUNTY,ARKANSAS,5,NORTHWEST,10,MADISON,87,36500.00
SURVEY,COUNTY,ARKANSAS,5,NORTHWEST,10,NEWTON,101,12000.00
SURVEY,COUNTY,ARKANSAS,5,NORTHWEST,10,WASHINGTON,143,49000.00
SURVEY,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,BRADLEY,11,2300.00
SURVEY,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,CALHOUN,13,1600.00
SURVEY,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,CLARK,19,0.00
SURVEY,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,CLEVELAND,25,0.00
SURVEY,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,COLUMBIA,27,0.00
SURVEY,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,DALLAS,39,1500.00
SURVEY,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,NEVADA,99,11100.00
SURVEY,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,OUACHITA,103,2700.00
SURVEY,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,UNION,139,3900.00
SURVEY,COUNTY,ARKANSAS,5,SOUTHEAST,90,ASHLEY,3,1900.00
SURVEY,COUNTY,ARKANSAS,5,SOUTHEAST,90,CHICOT,17,2100.00
SURVEY,COUNTY,ARKANSAS,5,SOUTHEAST,90,DESHA,41,200.00
SURVEY,COUNTY,ARKANSAS,5,SOUTHEAST,90,DREW,43,4700.00
SURVEY,COUNTY,ARKANSAS,5,SOUTHEAST,90,JEFFERSON,69,1600.00
SURVEY,COUNTY,ARKANSAS,5,SOUTHEAST,90,LINCOLN,79,0.00
SURVEY,COUNTY,ARKANSAS,5,SOUTHWEST,70,HEMPSTEAD,57,0.00
SURVEY,COUNTY,ARKANSAS,5,SOUTHWEST,70,HOWARD,61,23500.00
SURVEY,COUNTY,ARKANSAS,5,SOUTHWEST,70,LAFAYETTE,73,9600.00
SURVEY,COUNTY,ARKANSAS,5,SOUTHWEST,70,LITTLE RIVER,81,15500.00
SURVEY,COUNTY,ARKANSAS,5,SOUTHWEST,70,MILLER,91,0.00
SURVEY,COUNTY,ARKANSAS,5,SOUTHWEST,70,MONTGOMERY,97,0.00
SURVEY,COUNTY,ARKANSAS,5,SOUTHWEST,70,PIKE,109,11500.00
SURVEY,COUNTY,ARKANSAS,5,SOUTHWEST,70,SEVIER,133,21000.00
SURVEY,COUNTY,ARKANSAS,5,WEST CENTRAL,40,CRAWFORD,33,0.00
SURVEY,COUNTY,ARKANSAS,5,WEST CENTRAL,40,FRANKLIN,47,24000.00
SURVEY,COUNTY,ARKANSAS,5,WEST CENTRAL,40,JOHNSON,71,14500.00
SURVEY,COUNTY,ARKANSAS,5,WEST CENTRAL,40,LOGAN,83,32500.00
SURVEY,COUNTY,ARKANSAS,5,WEST CENTRAL,40,POLK,113,0.00
SURVEY,COUNTY,ARKANSAS,5,WEST CENTRAL,40,POPE,115,18700.00
SURVEY,COUNTY,ARKANSAS,5,WEST CENTRAL,40,SCOTT,127,13200.00
SURVEY,COUNTY,ARKANSAS,5,WEST CENTRAL,40,SEBASTIAN,131,15400.00
SURVEY,COUNTY,ARKANSAS,5,WEST CENTRAL,40,YELL,149,24000.00
SURVEY,COUNTY,CALIFORNIA,6,,99,OTHER COUNTIES,,161700.00
SURVEY,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,ALAMEDA,1,0.00
SURVEY,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,CONTRA COSTA,13,10700.00
SURVEY,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,LAKE,33,2400.00
SURVEY,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,MARIN,41,10500.00
SURVEY,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,MONTEREY,53,0.00
SURVEY,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,NAPA,55,0.00
SURVEY,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN BENITO,69,0.00
SURVEY,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN LUIS OBISPO,79,33000.00
SURVEY,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN MATEO,81,1400.00
SURVEY,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,8200.00
SURVEY,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CRUZ,87,500.00
SURVEY,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,12700.00
SURVEY,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,25500.00
SURVEY,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,0.00
SURVEY,COUNTY,CALIFORNIA,6,NORTHEAST,30,PLUMAS,63,0.00
SURVEY,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,DEL NORTE,15,800.00
SURVEY,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,HUMBOLDT,23,15800.00
SURVEY,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,MENDOCINO,45,0.00
SURVEY,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,BUTTE,7,8300.00
SURVEY,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,COLUSA,11,9400.00
SURVEY,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,GLENN,21,14000.00
SURVEY,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SACRAMENTO,67,14300.00
SURVEY,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,19600.00
SURVEY,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,3900.00
SURVEY,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,TEHAMA,103,26500.00
SURVEY,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,0.00
SURVEY,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YUBA,115,5600.00
SURVEY,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,17000.00
SURVEY,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,34000.00
SURVEY,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,5900.00
SURVEY,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,14400.00
SURVEY,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,28000.00
SURVEY,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,19700.00
SURVEY,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,STANISLAUS,99,29000.00
SURVEY,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,TULARE,107,27500.00
SURVEY,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,ALPINE,3,0.00
SURVEY,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,AMADOR,5,0.00
SURVEY,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,CALAVERAS,9,8500.00
SURVEY,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,EL DORADO,17,3800.00
SURVEY,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,INYO,27,10300.00
SURVEY,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,MARIPOSA,43,0.00
SURVEY,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,MONO,51,0.00
SURVEY,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,NEVADA,57,2900.00
SURVEY,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,PLACER,61,0.00
SURVEY,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,SIERRA,91,0.00
SURVEY,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,TUOLUMNE,109,5200.00
SURVEY,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,SHASTA,89,15300.00
SURVEY,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,SISKIYOU,93,31500.00
SURVEY,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,TRINITY,105,3200.00
SURVEY,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,IMPERIAL,25,0.00
SURVEY,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,LOS ANGELES,37,0.00
SURVEY,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,ORANGE,59,100.00
SURVEY,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,RIVERSIDE,65,2100.00
SURVEY,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,SAN BERNARDINO,71,4100.00
SURVEY,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,SAN DIEGO,73,4000.00
SURVEY,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,SANTA BARBARA,83,0.00
SURVEY,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,VENTURA,111,3700.00
SURVEY,COUNTY,COLORADO,8,,99,OTHER COUNTIES,,321800.00
SURVEY,COUNTY,COLORADO,8,EAST CENTRAL,60,ADAMS,1,0.00
SURVEY,COUNTY,COLORADO,8,EAST CENTRAL,60,ARAPAHOE,5,6000.00
SURVEY,COUNTY,COLORADO,8,EAST CENTRAL,60,CHEYENNE,17,0.00
SURVEY,COUNTY,COLORADO,8,EAST CENTRAL,60,DENVER,31,0.00
SURVEY,COUNTY,COLORADO,8,EAST CENTRAL,60,DOUGLAS,35,4300.00
SURVEY,COUNTY,COLORADO,8,EAST CENTRAL,60,EL PASO,41,14000.00
SURVEY,COUNTY,COLORADO,8,EAST CENTRAL,60,ELBERT,39,0.00
SURVEY,COUNTY,COLORADO,8,EAST CENTRAL,60,KIOWA,61,0.00
SURVEY,COUNTY,COLORADO,8,EAST CENTRAL,60,KIT CARSON,63,0.00
SURVEY,COUNTY,COLORADO,8,EAST CENTRAL,60,LINCOLN,73,22000.00
SURVEY,COUNTY,COLORADO,8,EAST CENTRAL,60,PHILLIPS,95,0.00
SURVEY,COUNTY,COLORADO,8,EAST CENTRAL,60,WASHINGTON,121,0.00
SURVEY,COUNTY,COLORADO,8,EAST CENTRAL,60,YUMA,125,0.00
SURVEY,COUNTY,COLORADO,8,NORTHEAST,20,BOULDER,13,6000.00
SURVEY,COUNTY,COLORADO,8,NORTHEAST,20,BROOMFIELD,14,0.00
SURVEY,COUNTY,COLORADO,8,NORTHEAST,20,JEFFERSON,59,1400.00
SURVEY,COUNTY,COLORADO,8,NORTHEAST,20,LARIMER,69,12600.00
SURVEY,COUNTY,COLORADO,8,NORTHEAST,20,LOGAN,75,28000.00
SURVEY,COUNTY,COLORADO,8,NORTHEAST,20,MORGAN,87,19000.00
SURVEY,COUNTY,COLORADO,8,NORTHEAST,20,SEDGWICK,115,0.00
SURVEY,COUNTY,COLORADO,8,NORTHEAST,20,WELD,123,59000.00
SURVEY,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,CHAFFEE,15,4700.00
SURVEY,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,CLEAR CREEK,19,0.00
SURVEY,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,EAGLE,37,4600.00
SURVEY,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,GILPIN,47,0.00
SURVEY,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,GRAND,49,9400.00
SURVEY,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,GUNNISON,51,11800.00
SURVEY,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,JACKSON,57,0.00
SURVEY,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,LAKE,65,200.00
SURVEY,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,MOFFAT,81,20500.00
SURVEY,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,PARK,93,3300.00
SURVEY,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,PITKIN,97,2400.00
SURVEY,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,RIO BLANCO,103,0.00
SURVEY,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,ROUTT,107,22500.00
SURVEY,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,SUMMIT,117,600.00
SURVEY,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,TELLER,119,1300.00
SURVEY,COUNTY,COLORADO,8,SAN LUIS VALLEY,80,ALAMOSA,3,7000.00
SURVEY,COUNTY,COLORADO,8,SAN LUIS VALLEY,80,CONEJOS,21,21000.00
SURVEY,COUNTY,COLORADO,8,SAN LUIS VALLEY,80,COSTILLA,23,4900.00
SURVEY,COUNTY,COLORADO,8,SAN LUIS VALLEY,80,MINERAL,79,0.00
SURVEY,COUNTY,COLORADO,8,SAN LUIS VALLEY,80,RIO GRANDE,105,9900.00
SURVEY,COUNTY,COLORADO,8,SAN LUIS VALLEY,80,SAGUACHE,109,16000.00
SURVEY,COUNTY,COLORADO,8,SOUTHEAST,90,BACA,9,19700.00
SURVEY,COUNTY,COLORADO,8,SOUTHEAST,90,BENT,11,0.00
SURVEY,COUNTY,COLORADO,8,SOUTHEAST,90,CROWLEY,25,0.00
SURVEY,COUNTY,COLORADO,8,SOUTHEAST,90,CUSTER,27,0.00
SURVEY,COUNTY,COLORADO,8,SOUTHEAST,90,FREMONT,43,7500.00
SURVEY,COUNTY,COLORADO,8,SOUTHEAST,90,HUERFANO,55,0.00
SURVEY,COUNTY,COLORADO,8,SOUTHEAST,90,LAS ANIMAS,71,30500.00
SURVEY,COUNTY,COLORADO,8,SOUTHEAST,90,OTERO,89,18500.00
SURVEY,COUNTY,COLORADO,8,SOUTHEAST,90,PROWERS,99,18300.00
SURVEY,COUNTY,COLORADO,8,SOUTHEAST,90,PUEBLO,101,0.00
SURVEY,COUNTY,COLORADO,8,SOUTHWEST,70,ARCHULETA,7,5800.00
SURVEY,COUNTY,COLORADO,8,SOUTHWEST,70,DELTA,29,19200.00
SURVEY,COUNTY,COLORADO,8,SOUTHWEST,70,DOLORES,33,0.00
SURVEY,COUNTY,COLORADO,8,SOUTHWEST,70,GARFIELD,45,13500.00
SURVEY,COUNTY,COLORADO,8,SOUTHWEST,70,HINSDALE,53,1000.00
SURVEY,COUNTY,COLORADO,8,SOUTHWEST,70,LA PLATA,67,15700.00
SURVEY,COUNTY,COLORADO,8,SOUTHWEST,70,MESA,77,0.00
SURVEY,COUNTY,COLORADO,8,SOUTHWEST,70,MONTEZUMA,83,14900.00
SURVEY,COUNTY,COLORADO,8,SOUTHWEST,70,MONTROSE,85,0.00
SURVEY,COUNTY,COLORADO,8,SOUTHWEST,70,OURAY,91,4200.00
SURVEY,COUNTY,COLORADO,8,SOUTHWEST,70,SAN MIGUEL,113,0.00
SURVEY,COUNTY,FLORIDA,12,,99,OTHER COUNTIES,,241300.00
SURVEY,COUNTY,FLORIDA,12,CENTRAL,50,ALACHUA,1,22000.00
SURVEY,COUNTY,FLORIDA,12,CENTRAL,50,BRADFORD,7,0.00
SURVEY,COUNTY,FLORIDA,12,CENTRAL,50,CITRUS,17,0.00
SURVEY,COUNTY,FLORIDA,12,CENTRAL,50,CLAY,19,0.00
SURVEY,COUNTY,FLORIDA,12,CENTRAL,50,FLAGLER,35,2400.00
SURVEY,COUNTY,FLORIDA,12,CENTRAL,50,GILCHRIST,41,7600.00
SURVEY,COUNTY,FLORIDA,12,CENTRAL,50,HERNANDO,53,0.00
SURVEY,COUNTY,FLORIDA,12,CENTRAL,50,HILLSBOROUGH,57,23000.00
SURVEY,COUNTY,FLORIDA,12,CENTRAL,50,LAKE,69,14500.00
SURVEY,COUNTY,FLORIDA,12,CENTRAL,50,LEVY,75,0.00
SURVEY,COUNTY,FLORIDA,12,CENTRAL,50,MARION,83,28000.00
SURVEY,COUNTY,FLORIDA,12,CENTRAL,50,ORANGE,95,11500.00
SURVEY,COUNTY,FLORIDA,12,CENTRAL,50,OSCEOLA,97,61000.00
SURVEY,COUNTY,FLORIDA,12,CENTRAL,50,PASCO,101,19900.00
SURVEY,COUNTY,FLORIDA,12,CENTRAL,50,PINELLAS,103,100.00
SURVEY,COUNTY,FLORIDA,12,CENTRAL,50,POLK,105,61000.00
SURVEY,COUNTY,FLORIDA,12,CENTRAL,50,PUTNAM,107,0.00
SURVEY,COUNTY,FLORIDA,12,CENTRAL,50,SEMINOLE,117,2300.00
SURVEY,COUNTY,FLORIDA,12,CENTRAL,50,ST. JOHNS,109,900.00
SURVEY,COUNTY,FLORIDA,12,CENTRAL,50,SUMTER,119,0.00
SURVEY,COUNTY,FLORIDA,12,CENTRAL,50,UNION,125,5200.00
SURVEY,COUNTY,FLORIDA,12,CENTRAL,50,VOLUSIA,127,0.00
SURVEY,COUNTY,FLORIDA,12,NORTHEAST,30,BAKER,3,2600.00
SURVEY,COUNTY,FLORIDA,12,NORTHEAST,30,COLUMBIA,23,22500.00
SURVEY,COUNTY,FLORIDA,12,NORTHEAST,30,DIXIE,29,0.00
SURVEY,COUNTY,FLORIDA,12,NORTHEAST,30,DUVAL,31,0.00
SURVEY,COUNTY,FLORIDA,12,NORTHEAST,30,HAMILTON,47,3700.00
SURVEY,COUNTY,FLORIDA,12,NORTHEAST,30,LAFAYETTE,67,6400.00
SURVEY,COUNTY,FLORIDA,12,NORTHEAST,30,MADISON,79,0.00
SURVEY,COUNTY,FLORIDA,12,NORTHEAST,30,NASSAU,89,0.00
SURVEY,COUNTY,FLORIDA,12,NORTHEAST,30,SUWANNEE,121,16600.00
SURVEY,COUNTY,FLORIDA,12,NORTHEAST,30,TAYLOR,123,2700.00
SURVEY,COUNTY,FLORIDA,12,NORTHWEST,10,BAY,5,400.00
SURVEY,COUNTY,FLORIDA,12,NORTHWEST,10,CALHOUN,13,2500.00
SURVEY,COUNTY,FLORIDA,12,NORTHWEST,10,ESCAMBIA,33,2400.00
SURVEY,COUNTY,FLORIDA,12,NORTHWEST,10,GADSDEN,39,2400.00
SURVEY,COUNTY,FLORIDA,12,NORTHWEST,10,GULF,45,0.00
SURVEY,COUNTY,FLORIDA,12,NORTHWEST,10,HOLMES,59,8200.00
SURVEY,COUNTY,FLORIDA,12,NORTHWEST,10,JACKSON,63,22000.00
SURVEY,COUNTY,FLORIDA,12,NORTHWEST,10,JEFFERSON,65,0.00
SURVEY,COUNTY,FLORIDA,12,NORTHWEST,10,LEON,73,0.00
SURVEY,COUNTY,FLORIDA,12,NORTHWEST,10,LIBERTY,77,700.00
SURVEY,COUNTY,FLORIDA,12,NORTHWEST,10,OKALOOSA,91,3600.00
SURVEY,COUNTY,FLORIDA,12,NORTHWEST,10,SANTA ROSA,113,2700.00
SURVEY,COUNTY,FLORIDA,12,NORTHWEST,10,WAKULLA,129,500.00
SURVEY,COUNTY,FLORIDA,12,NORTHWEST,10,WALTON,131,0.00
SURVEY,COUNTY,FLORIDA,12,NORTHWEST,10,WASHINGTON,133,4700.00
SURVEY,COUNTY,FLORIDA,12,SOUTHERN,80,BREVARD,9,14700.00
SURVEY,COUNTY,FLORIDA,12,SOUTHERN,80,BROWARD,11,1700.00
SURVEY,COUNTY,FLORIDA,12,SOUTHERN,80,CHARLOTTE,15,16300.00
SURVEY,COUNTY,FLORIDA,12,SOUTHERN,80,COLLIER,21,6700.00
SURVEY,COUNTY,FLORIDA,12,SOUTHERN,80,DE SOTO,27,34000.00
SURVEY,COUNTY,FLORIDA,12,SOUTHERN,80,GLADES,43,0.00
SURVEY,COUNTY,FLORIDA,12,SOUTHERN,80,HARDEE,49,34500.00
SURVEY,COUNTY,FLORIDA,12,SOUTHERN,80,HENDRY,51,0.00
SURVEY,COUNTY,FLORIDA,12,SOUTHERN,80,HIGHLANDS,55,70000.00
SURVEY,COUNTY,FLORIDA,12,SOUTHERN,80,INDIAN RIVER,61,12800.00
SURVEY,COUNTY,FLORIDA,12,SOUTHERN,80,LEE,71,6500.00
SURVEY,COUNTY,FLORIDA,12,SOUTHERN,80,MANATEE,81,16300.00
SURVEY,COUNTY,FLORIDA,12,SOUTHERN,80,MARTIN,85,0.00
SURVEY,COUNTY,FLORIDA,12,SOUTHERN,80,MIAMI-DADE,86,2500.00
SURVEY,COUNTY,FLORIDA,12,SOUTHERN,80,OKEECHOBEE,93,81000.00
SURVEY,COUNTY,FLORIDA,12,SOUTHERN,80,PALM BEACH,99,5700.00
SURVEY,COUNTY,FLORIDA,12,SOUTHERN,80,SARASOTA,115,0.00
SURVEY,COUNTY,FLORIDA,12,SOUTHERN,80,ST. LUCIE,111,0.00
SURVEY,COUNTY,GEORGIA,13,,99,OTHER COUNTIES,,247400.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,BALDWIN,9,0.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,BIBB,21,900.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,BLECKLEY,23,0.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,BUTTS,35,2000.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,CRAWFORD,79,1900.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,DODGE,91,3600.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,GREENE,133,3000.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,HANCOCK,141,0.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,HOUSTON,153,0.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,JASPER,159,0.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,JOHNSON,167,2400.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,JONES,169,0.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,LAURENS,175,4800.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,MONROE,207,3400.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,MONTGOMERY,209,1200.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,MORGAN,211,8300.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,NEWTON,217,0.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,PEACH,225,700.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,PULASKI,235,400.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,PUTNAM,237,2600.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,ROCKDALE,247,200.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,TALIAFERRO,265,900.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,TREUTLEN,283,600.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,TWIGGS,289,1400.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,WASHINGTON,303,0.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,WHEELER,309,800.00
SURVEY,COUNTY,GEORGIA,13,CENTRAL,50,WILKINSON,319,900.00
SURVEY,COUNTY,GEORGIA,13,EAST CENTRAL,60,BULLOCH,31,4900.00
SURVEY,COUNTY,GEORGIA,13,EAST CENTRAL,60,BURKE,33,7100.00
SURVEY,COUNTY,GEORGIA,13,EAST CENTRAL,60,CANDLER,43,0.00
SURVEY,COUNTY,GEORGIA,13,EAST CENTRAL,60,COLUMBIA,73,0.00
SURVEY,COUNTY,GEORGIA,13,EAST CENTRAL,60,EFFINGHAM,103,2500.00
SURVEY,COUNTY,GEORGIA,13,EAST CENTRAL,60,EMANUEL,107,0.00
SURVEY,COUNTY,GEORGIA,13,EAST CENTRAL,60,GLASCOCK,125,0.00
SURVEY,COUNTY,GEORGIA,13,EAST CENTRAL,60,JEFFERSON,163,5400.00
SURVEY,COUNTY,GEORGIA,13,EAST CENTRAL,60,JENKINS,165,2100.00
SURVEY,COUNTY,GEORGIA,13,EAST CENTRAL,60,MCDUFFIE,189,0.00
SURVEY,COUNTY,GEORGIA,13,EAST CENTRAL,60,RICHMOND,245,300.00
SURVEY,COUNTY,GEORGIA,13,EAST CENTRAL,60,SCREVEN,251,3900.00
SURVEY,COUNTY,GEORGIA,13,EAST CENTRAL,60,WARREN,301,0.00
SURVEY,COUNTY,GEORGIA,13,NORTH CENTRAL,20,BARROW,13,0.00
SURVEY,COUNTY,GEORGIA,13,NORTH CENTRAL,20,CHEROKEE,57,0.00
SURVEY,COUNTY,GEORGIA,13,NORTH CENTRAL,20,CLARKE,59,0.00
SURVEY,COUNTY,GEORGIA,13,NORTH CENTRAL,20,COBB,67,0.00
SURVEY,COUNTY,GEORGIA,13,NORTH CENTRAL,20,DAWSON,85,1900.00
SURVEY,COUNTY,GEORGIA,13,NORTH CENTRAL,20,FANNIN,111,1400.00
SURVEY,COUNTY,GEORGIA,13,NORTH CENTRAL,20,FORSYTH,117,2500.00
SURVEY,COUNTY,GEORGIA,13,NORTH CENTRAL,20,FULTON,121,900.00
SURVEY,COUNTY,GEORGIA,13,NORTH CENTRAL,20,GILMER,123,0.00
SURVEY,COUNTY,GEORGIA,13,NORTH CENTRAL,20,GWINNETT,135,800.00
SURVEY,COUNTY,GEORGIA,13,NORTH CENTRAL,20,HALL,139,9100.00
SURVEY,COUNTY,GEORGIA,13,NORTH CENTRAL,20,JACKSON,157,0.00
SURVEY,COUNTY,GEORGIA,13,NORTH CENTRAL,20,LUMPKIN,187,2700.00
